spa|pbb
Los seguía un tercer ángel que clamaba a grandes voces: «Si alguien adora a la bestia y a su imagen, y se deja poner en la frente o en la mano la marca de la bestia,|Txajũ' Dxus angel tekhtewe'sxku na'jĩna sus we'we: —Maawa eçx seena'sa vxite' txãa na'wẽy piisani yuuk txãatx neewe'weçxa, txajx iisawa'jni's kaaki'pu'juna dxi'pte meeçxawa kusete na',
beberá también el vino del furor de Dios, que en la copa de su ira está puro, no diluido. Será atormentado con fuego y azufre, en presencia de los santos ángeles y del Cordero.|txã'wẽ yũusa' Dxus kastigo seena' nxussa's jxpa'gatxna txã'wẽ yũupa'ga. Sa' seena' yuh kastigãyni yuuna asufxre ipx walate, Dxus angeleswe'sx vxite' Piisxakuẽ jĩnisa ikhni yuuk txãawe'sx dxi'pte.
El humo de ese tormento sube por los siglos de los siglos. No habrá descanso ni de día ni de noche para el que adore a la bestia y su imagen, ni para quien se deje poner la marca de su nombre».|Kastigãyni ipx wala aja' bagaçxte yuhwa pçumée sxi'tana nes yuuna. Aça' kxteea' en ma'k yuu kus ma'k yuu nawa bagaçxte yuhwa jxkaasewa'ja's ji'phumeetxna, txã'wẽ eçx seena'sa vxite' txãa na'wẽy piisani yuuk txãatx neewe'weçxa txajx yaseju iisawa'jni's kaaki'pu'pha'ga.
¡En esto consiste la perseverancia de los santos , los cuales obedecen los mandamientos de Dios y se mantienen fieles a Jesús!|Txãa pa'ga Dxus luuçxa' txajx jxkaahni's kxtey nwẽese'jna Jesus yakh yuuçxáa çxhãçxha fxi'zewa'ja's ji'phuwa'j peejxta' jĩ'k.
Entonces oí una voz del cielo, que decía: «Escribe: Dichosos los que de ahora en adelante mueren en el Señor». «Sí —dice el Espíritu—, ellos descansarán de sus fatigosas tareas, pues sus obras los acompañan».|Txajũ' ki' wẽse'th we'weni cielujũwe'sx, txã' adxa's na'jĩ'k: —Naa skhẽwniijũ Kristo's jxpa'gaçxa uusaawe'sxa' wala yuh wẽtwẽt fxi'zesa yuutxna jĩni's mfxi'j jĩte', Dxus Espiritu pasçxa': Txã'wẽ yuja', txãawe'sxa' jxkaaseetxna Dxusna selpiina pxthaa yuuna fxi'zenijũ, sa' cielute uyuutxna txãawe'sx mjĩini's jĩ'k.
Miré, y apareció una nube blanca, sobre la cual estaba sentado alguien «semejante al Hijo del hombre». En la cabeza tenía una corona de oro y, en la mano, una hoz afilada.|Txajũ' thegçxa uythu tãaph çxihme kajkwete nasa yuusáa na'wẽsak teeçx kaçxçxa u'pu'. Dxikthete vxyuu bee koronak ji'phu', sa' kusete yu' skuutxh wakani zeksa'sku ji'phu'.
Entonces salió del templo otro ángel y le gritó al que estaba sentado en la nube: «Mete la hoz y recoge la cosecha; ya es tiempo de segar, pues la cosecha de la tierra está madura».|Cielute Dxus ũsnijũ vxite angel sus we'wena kasejk tãaphte kaçxçxa u'psa's na'jĩna: —Skuutxha's wakaçxa mepkhakh. Txã'wẽme' jxuka thẽ'kh aça' pkhakhwa'j en ãjk jĩte',
Así que el que estaba sentado sobre la nube pasó la hoz, y la tierra fue segada.|tãaphte kaçxçxa u'psa' naa kiwete skuutxha's wakaçxa jxuka pkhakhku.
Del templo que está en el cielo salió otro ángel, que también llevaba una hoz afilada.|Txajũ' cielute Dxus ũsnijũ vxite angelwa kasejk uwa udeni zeksa's atçxa.
Del altar salió otro ángel, que tenía autoridad sobre el fuego, y le gritó al que llevaba la hoz afilada: «Mete tu hoz y corta los racimos del viñedo de la tierra, porque sus uvas ya están maduras».|Naapkaçxha' Dxus altaluh vxite angel kasejk txã' ipxa's kaahwa'jsak yu'. Sa' uwa udenisa's ji'phsa's na'jĩnak sus we'we: —Uwa's uhdeçxa mepkhakh. Txã'wẽme' jxuka thẽ'jni yã'j ũsta' naa kiwete jĩte',
El ángel pasó la hoz sobre la tierra, recogió las uvas y las echó en el gran lagar de la ira de Dios.|Dxus angela' naa kiwete uwa's jxuka uhdeçxa pkhakhku, sa' teeçx ahteçxaçxáak jxuka ãsx kxtee ku'sya'. Txãa yu' Dxus kastigo' na'wẽ seena' yuuwa'jsa' jĩnisak yu'.
Las uvas fueron exprimidas fuera de la ciudad, y del lagar salió sangre, la cual llegó hasta los frenos de los caballos en una extensión de trescientos kilómetros.|Txãa uwatxi's çxhab ekajk ku'sni yuu, aça' eeçxaçxáak uwu jiba fxrenusu kãhpkaçx, tres cientos kilómetro peeku'jsu pkaçxku txã'wẽ uta.
Vi en el cielo otra señal grande y maravillosa: siete ángeles con las siete plagas, que son las últimas, pues con ellas se consumará la ira de Dios.|Vxite seena' ũukhũukhsa cielute uythu: siete angeleswe'sxa' siete kastigo's pta'sxsatx yu'. Txãa siete kastigosa' nmehsatx yu' Dxus kastigo.
Vi también un mar como de vidrio mezclado con fuego. De pie, a la orilla del mar, estaban los que habían vencido a la bestia, a su imagen y al número de su nombre. Tenían las arpas que Dios les había dado,|Mar ipx ka'dni na'wẽsa zhiçxkwe speeju na'wẽ khikhyna ũste uythu. Aça' eçx seena'sa vxite' txãa eçx na'wẽy piisani yuuk vxite' txajx yase numero txã'wẽsatx nwẽese'jsameewe'sx yu' txãa mar pukate yujuçxatx ũsu', tukani arpatx Dxus ũsku txãatx atçxa.
y cantaban el himno de Moisés, siervo de Dios, y el himno del Cordero: «Grandes y maravillosas son tus obras, Señor Dios Todopoderoso. Justos y verdaderos son tus caminos, Rey de las naciones .|Sa' Dxusna selpisáa Moises mema's memu'tx, vxite' Piisxakuẽ jĩnisa'swa weçxana memu'tx na'jĩna: Dxus, kĩhtewa jxuka ãjãsa, Seena' yuh wala pu'çxgu kĩhtewa jxuka. Naa kiwete jxuka jxkaahsa iidx mjĩini' jxuka ewçxaçxáata'.
¿Quién no te temerá, oh Señor? ¿Quién no glorificará tu nombre? Solo tú eres santo. Todas las naciones vendrán y te adorarán, porque han salido a la luz las obras de tu justicia».|Kwe'sxtxi jxkaahsag aça' ¿idxa's kim ũukhmée yuukx? Sa' ¿kim idxa's tuuthe'jmée yuukx? Idx yuuçxáa pkal ji'phmée atesag, aça' maa kiwejuwe'sxwa jxuka idxçxaçxá's neewe'wetxna, Txãa pa'gatey idx ew yũunisa' ãatek yuu jĩnatx memu'.
Después de esto miré, y en el cielo se abrió el templo, el tabernáculo del testimonio.|Txã'wẽ yũunijũ' ki' vxite uythu, cielute Dxus ũsnite Dxus leytxi jxaawni vxitx phateeçte.
Del templo salieron los siete ángeles que llevaban las siete plagas. Estaban vestidos de lino limpio y resplandeciente, y ceñidos con bandas de oro a la altura del pecho.|Aça' txãa Dxus ũsnijũ yu' siete angeleswe'sxtxi kaseh, siete kastigo seena'satx jxũçxa. Txãawe'sxa' athni ropa ate kwentetesatx ji'phu'. Sa' jxtudnisa yu' vxyuu behçxaçxáa peçxun kãhsatx ji'phu'.
Uno de los cuatro seres vivientes dio a cada uno de los siete ángeles una copa de oro llena del furor de Dios, quien vive por los siglos de los siglos.|Txajũ' Dxus vxitni ĩtxĩsa pahzsatewe'sx teeçxsa' vxyuu bee kopa ũsku teeçxsa na'wẽçxah txãa siete angeleswe'sxtxi. Kxtee yu' kastigo seena'saçxaçxáa utatx ji'ph yu' Dxus bagaçxtewa nes yuuwa'jsa kaahni.
El templo se llenó del humo que procedía de la gloria y del poder de Dios, y nadie podía entrar allí hasta que se terminaran las siete plagas de los siete ángeles.|Aça' txãa Dxus ũsnite yu' jxuka ahçxaçxáa utak, Dxus kĩhtewa jxuka ãjãwa'jsa tasxu yuusak yu'. Aça' kxtee yu' kim yuhwa u'kaya' ãjã'çmeeta', siete kastigo siete angeleswe'sx ji'phu'tx txãa pçumeyna yu'.
Oí una voz que desde el templo decía a gritos a los siete ángeles: «¡Id y derramad sobre la tierra las siete copas del furor de Dios!»|Txajũ' siete angeleswe'sxtxi na'jĩna sus we'weni wẽse'th Dxus ũsnijũ: —Dxus kaahni kastigo seena'satx siete kopate ji'phi'kwe txãatx me'jwe pkawya' kiwete jĩte',
El primer ángel fue y derramó su copa sobre la tierra, y a toda la gente que tenía la marca de la bestia y que adoraba su imagen le salió una llaga maligna y repugnante.|Dxus angel nyafxtewe'sxa' u'jçxa txãa kopatewe'sxa's kiwete pkawku. Aça' txã'wẽ yũute', nasa jxukaysa eçx seena' kazxsa vxite' txãa eçx na'wẽy piisani yuuk txãatx neewe'wesawe'sxtxi's kakwete wã'jy seena' akasa pa'kh.
El segundo ángel derramó su copa sobre el mar, y el mar se convirtió en sangre como de gente masacrada, y murió todo ser viviente que había en el mar.|Dxus angel e'stewe'sxa' txãa kopatewe'sxa's martek aw, aça' txãa mara' nasaa ee na'wẽçxaçxáak yuu jxuka. Txã'wẽ yũute', txãa marte ũssa ĩtxĩsa jxuka uutx.
El tercer ángel derramó su copa sobre los ríos y los manantiales, y estos se convirtieron en sangre.|Txajũ' Dxus angel tekhtewe'sxa' txãa kopatewe'sxa's yu'walasu vxite' yu'le'çxkuẽsu kxsũuk aw, aça' yu' ma'wẽsawa jxuka eeçxaçxáatx yuu.
Oí que el ángel de las aguas decía: «Justo eres tú, el Santo, que eres y que eras, porque juzgas así:|Txajũ' Dxus angel yu'a's thegsa' na'jĩna we'weni'sthu wẽse'j: Dxus, nyafxíiwa idxgu yu' sa' ãçxwa txãaíiçxáag, Dxus atesa. Txãasag txã'wẽ kastigaĩ'.
ellos derramaron la sangre de santos y de profetas, y tú les has dado a beber sangre, como se merecen».|Iidx yuwe's pta'sxpa'ga ahçeçxa idx yakh fxi'zesawe'sxtxi ee pkawtxi, txãa pa'gag txã'wẽ yũusatxi's ka'tuwa ee yusu'. Txãawe'sxa' kastigo's jxpa'gawa'j ji'ph yuhta' jĩ'k.
Oí también que el altar respondía: «Así es, Señor Dios Todopoderoso, verdaderos y justos son tus juicios».|Naapkaçxha' Dxus altaluh na'jĩna vxite we'weni'swa wẽse'th: —Dxus kĩhtewa jxuka ãjãsa idxa' peekxçxáa kastigaĩmée, isag kastigaĩ' jĩnik pthũuse.
El cuarto ángel derramó su copa sobre el sol, al cual se le permitió quemar con fuego a la gente.|Txajũ' Dxus angel pahztewe'sxa' txãa kopatewe'sxa's sektek aw. Txã'wẽ yũute', seka' nasatx iiméh wala açxa kweethkahnku txã'wẽ yuu.
Todos sufrieron terribles quemaduras, pero ni así se arrepintieron ; en vez de darle gloria a Dios, que tiene poder sobre esas plagas, maldijeron su nombre.|Aça' jxukaysa iiméh seena' wala çxhavxytxi. Nawa pkala's nvxihtçxa Dxus tasxte yu' sxawedmeeta' txã'sna neewe'weya'. Txã'wẽ Dxusna yaakipkaçxte, jweeíiçxáatx txã'sna açewe'we' txã'wẽ seena' kastigãyya' ãjãsa's.
El quinto ángel derramó su copa sobre el trono de la bestia, y el reino de la bestia quedó sumido en la oscuridad. La gente se mordía la lengua de dolor|Txajũ' Dxus angel tahçtewe'sxa' txãa kopatewe'sxa's eçx seena' kazx ũukhũukhsa jxkaahna ũsnitek aw, aça' txãa jxkaahna ũsni kiwe' çxhi'dxteçxáak yuu. Txã'wẽ seena' yuute', nasa' ũusçxaniite thune's ya'wa'ki'tx kastigo txakwe seena'sa pa'pha'ga.
y, por causa de sus padecimientos y de sus llagas, maldecían al Dios del cielo, pero no se arrepintieron de sus malas obras.|Makwe txã'wẽ yuutewa, txãawe'sx ewmée yũuna fxi'zeni yu'sa' weh yuhwa ivxiitu'çmeeta'. Txã'wẽ wã'jy seena' akasa pa'thewa, jweeíiçxáatx cielute Dxusa's açewe'we'.
El sexto ángel derramó su copa sobre el gran río Éufrates, y se secaron sus aguas para abrir paso a los reyes del oriente.|Txajũ' Dxus angel seistewe'sxa' txãa kopatewe'sxa's Eufxrates yu'walatek aw. Aça' txã'wẽ yũute', txãa yu'wala' uhdxku jxkaahsawe'sx sek kãani ju'gu yuusa uykhẽwya' ãjãkahn.
Y vi salir de la boca del dragón, de la boca de la bestia y de la boca del falso profeta tres espíritus malignos que parecían ranas.|Txajũ' na'wẽsath vxite uy: Eçxthẽ'j yuwejũ vxite' eçx seena' kazxsa Kristo's açewe'wesa yuwejũ vxite' eçx kazxsa Dxus yuwe pta'sxsa na'wẽ kĩhwa kaavxya'ja'jçxa kaypuba'jsa yuwejũ tekh eçxtxi kaseh sap na'wẽsa.
Son espíritus de demonios que hacen señales milagrosas y que salen a reunir a los reyes del mundo entero para la batalla del gran día del Dios Todopoderoso. «¡Cuidado! ¡Vengo como un ladrón! Dichoso el que se mantenga despierto, conservando su ropa, no sea que ande desnudo y pase vergüenza por su desnudez». Entonces los espíritus de los demonios reunieron a los reyes en el lugar que en hebreo se llama Armagedón.|Txãa eçx sap na'wẽsa yu' kĩjkĩhwa seena'satx kaavxya'ja'jya' ãjã'tx, sa' txãawe'sxa' naa kiwete jxkaahsa jxukaysatx pkhakhya' u'jtx, nmeh ente Dxus txakwe çxhãçxhasa yakh puiiya' sũhçxa. Sa' jxkaahsawe'sx jxukaysatx pkhakhtxi hebreo yuwete Armagedón jĩ'tx teeçx ahte kxtee. Kristo we'weçxa': Yajkxmée ũsiyna, peswée na'wẽçxáa pa'ja'nja, aça' txãa ente thaamena ũsya'mée, Dxus yakh txutemée fxi'zesa' wala yuh wẽtwẽt neeyũutxna jĩ'k.
El séptimo ángel derramó su copa en el aire, y desde el trono del templo salió una fuerte voz que decía: «¡Ya está hecho!»|Txajũ' Dxus angel sietetewe'sxa' txãa kopatewe'sxa's ẽesuk pkaw, naapkaçxha' Dxus ũsni cielujũ na'jĩnisak sus we'weni pthũuse txajx jxkaahna ũsnijũ: —Na' Dxus kastigo nmehtewe'sxa' jĩ'k.
Y hubo relámpagos, estruendos, truenos y un violento terremoto. Nunca, desde que el género humano existe en la tierra, se había sentido un terremoto tan grande y violento.|Txajũ' kpi'sx kwehnena we'weni seena' susku, aça' ehd iiméh seena' çxhãçxha u'kh, naa kiwe yuuiyna bagaçxte yuhwa txã'wẽ yu' ehd çxhãçxha u'jweçmeene'.
La gran ciudad se partió en tres, y las ciudades de las naciones se desplomaron. Dios se acordó de la gran Babilonia y le dio a beber de la copa llena del vino del furor de su castigo.|Txã'wẽ ehd u'pha'ga naa kiwete çxhab jxuka pçuutx. Aça' çxhab iiméh seena' walasawa tekh ahsutx upe. Aça' Dxusa' yajkxku Babilonia çxhab wala's jxukate kastigãyya', seena' ewmée yũupa'ga.
Entonces huyeron todas las islas y desaparecieron las montañas.|Txajũ' mar pxãhsu kiwe u'psa vxite' vxiç wala jxuka vxitutx.
Del cielo cayeron sobre la gente enormes granizos, de casi cuarenta kilos cada uno. Y maldecían a Dios por esa terrible plaga.|Naapkaçxha' cielujũ kwetuba nasaa kajkwekhẽ ũsxitx seena' walasa pahz açxoba ãh duhsa. Aça' txã'wẽ seena' yũute', nasa yu' jweeíiçxáatx Dxusa's açewe'we', txã'wẽ kastigo seena'sa's kaapha'ga.
Uno de los siete ángeles que tenían las siete copas se me acercó y me dijo: «Ven, y te mostraré el castigo de la gran prostituta que está sentada sobre muchas aguas.|Txajũ' siete angeleswe'sx na'wẽ siete kopa ji'phu'tx txãatewe'sx teeçxsa's uythu, aça' adxa's na'wẽk we'we: —Ayte myuh, na'wẽ u'y kazx yũuna fxi'zesa mar kajkwete kaçxçxa u'pa' txã'sna kastigãywa'ja's pta'sxya'wath.
Con ella cometieron adulterio los reyes de la tierra, y los habitantes de la tierra se embriagaron con el vino de su inmoralidad».|Maa kiwete jxkaahsawe'sxwa txãa u'y yakhçxaçxáatx kazx pkal yũuna fxi'ze', aça' naa kiwete nasa' txãa kazx fxi'zewa'j yuuçxáanatx piyana ũsu'.
Luego el ángel me llevó en el Espíritu a un desierto. Allí vi a una mujer montada en una bestia escarlata. La bestia estaba cubierta de nombres blasfemos contra Dios, y tenía siete cabezas y diez cuernos.|Txajũ' adxa' Dxus Espiritu aphniith yuu, aça' Dxus angela' adxa's pe'jna u'kh nasa u'pnimée kiwete. Kxteea' teeçx u'y eçx beh seena' kazxsa kajkwete a'jçxa u'pteth uy. Aça' txãa eçx seena' kazxsa kakwete yu' Dxusna açewe'wena fxi'jnisaçxáa utak ji'phu', sa' siete dxikthé diez kaaçxuk ji'phu'.
La mujer estaba vestida de púrpura y escarlata, y adornada con oro, piedras preciosas y perlas. Tenía en la mano una copa de oro llena de abominaciones y de la inmundicia de sus adulterios.|Txãa u'ya' athni ropa iiméh ew behsak ji'phu', vxyuu beh vxite' kwet zhiçxkwesa vxite' perla iiméh pa'gasa txã'wẽsa atxhku iijxũ yu'. Sa' kusete yu' vxyuu bee kopa ewmée kazxsaçxaçxáa uta ji'phsa'sku ji'phu'.
En la frente llevaba escrito un nombre misterioso: la gran babilonia madre de las prostitutas y de las abominables idolatrías de la tierra.|Sa' dxikthete yu' na'wẽk fxi'jni yu': Babilonia çxhab kazx jxtuhthesa kazx yũuwa'ja's kaapiya'jsa jĩnak fxi'jni yu'.
Vi que la mujer se había emborrachado con la sangre de los santos y de los mártires de Jesús. Al verla, quedé sumamente asombrado.|Txajũ' jiyuth, txãa u'ya' tũunik yu' Dxus luuçxwe'sx ee vxite' Jesus kaapiya'jni's pta'sxpa'ga ikhni yuutx txãawe'sx ee yakh. Sa' u'y txã'wẽsa's uyçxa', wala ũukhthu.
Entonces el ángel me dijo: «¿Por qué te asombras? Yo te explicaré el misterio de esa mujer y de la bestia de siete cabezas y diez cuernos en la que va montada.|Txajũ' Dxus angela' na'jĩ'k: —¿Kĩh yũuçxa ũukhna ũsga? Kaajiyu'jya'wath txãa u'y ma'wẽsatewa vxite' txãa eçx seena' kazxsa tũ'sna u'jweça' siete dxikthé ji'phçxa diez kaaçxu ji'pha' txã'sna.
La bestia que has visto es la que antes era, pero ya no es, y está a punto de subir del abismo , pero va rumbo a la destrucción. Los habitantes de la tierra, cuyos nombres, desde la creación del mundo, no han sido escritos en el libro de la vida, se asombrarán al ver a la bestia, porque antes era, pero ya no es, y sin embargo reaparecerá.|Eçx seena' kazxsa's uygu txã' nyafxíi yu' ũsu'k, nawa ãçxha' meea'. Txã'wẽçxawa kafx iiméh seena' dxiisajũ kasejena vxituya'. Aça' naa kiwetewe'sx jxukaysa txãawe'sx yase's bagaçxteçxáa yuhwa uuwa'jmée ĩtxĩ fxi'zewa'j librute fxi'jnimeesa yu' wala yuh ũukhutxna txãa eçx seena' kazxsa ki' vxyaana txã'sna uyçxa.
»¡En esto consisten el entendimiento y la sabiduría! Las siete cabezas son siete colinas sobre las que está sentada esa mujer.|Na'sa' jiyuwa'jsa ũsçxa', mjiyuwe: U'y kaçxçxa u'pa' txãa eçx dxikthé sietesa' siete vxiç walata'.
También son siete reyes: cinco han caído, uno está gobernando, el otro no ha llegado todavía; pero, cuando llegue, es preciso que dure poco tiempo.|Sa' txãa dxiktheíiçxáa siete jxkaahsata'. Txãa jxkaahsawe'sxa' tahçsa yu' vxituyã'jtx, aça' ãçxha' seistewe'sxa' jxkaahna ũsa', nawa nmehtewe'sx sietesa yu' jxkaajxa' takhmeya'. Nawa txãa nmehtewe'sxa' jwee yu' txaçxmée jxkaajana.
La bestia, que antes era, pero ya no es, es el octavo rey. Está incluido entre los siete, y va rumbo a la destrucción.|Eçx seena' kazxsa nyafxíi yu' ũsu'k nawa ãçxha' meea' txã' jxkaahsa sietesak yu'. Nawa ew jiyute yu', txãaíiçxáa jxkaahsa oçxotewe'sx yuuwa'jsa'. Txãa e'su isa jxukate vxituna.
»Los diez cuernos que has visto son diez reyes que todavía no han comenzado a reinar, pero que por una hora recibirán autoridad como reyes, junto con la bestia.|Sa' diez kaaçxu uygu txãa yu' diez jxkaahsawe'sxta'. Nawa txãawe'sxa' jxkaajxa' takhmeyta'. Nawa jxkaahsa yuuwa'ja's jxpa'gatxna wala txaçxmeekuẽçxáa, eçx seena' kazxsa yakh ja'daçxah.
Estos tienen un mismo propósito, que es poner su poder y autoridad a disposición de la bestia.|Txãa diez jxkaahsawe'sxa' ma'wẽ yũuwa'ja'swa kxazíi ja'daçxah puutx we'weçxa ũsta'. Txãasa eçx seena' kazxsa's kçxhãaçxha'jatxna kxteeçxah jxkaah pu'çxna.
Le harán la guerra al Cordero, pero el Cordero los vencerá, porque es Señor de señores y Rey de reyes, y los que están con él son sus llamados, sus escogidos y sus fieles».|Txã'wẽ yũuçxa Piisxakuẽ jĩnisa yakh puiitxna. Nawa Piisxakuẽ jĩnisa yuh pejka knayuuna txãawe'sxtxi', txãa pa'gatey txã' Maatewa Jxthaakwe Çxhãçxhasa', sa' Maa Jxkaahsatewa Jxthaakwe Jxtuhthesa'. Aça' txãa yakh ũssa' Dxus peeygãhçxa nwe'wenisata' txãa yakh txutemée fxi'zesa.
Además el ángel me dijo: «Las aguas que has visto, donde está sentada la prostituta, son pueblos, multitudes, naciones y lenguas.|Txajũ' Dxus angela' vxite na'wẽsa'swa pta'sxku: —Na'wẽ u'y kazx pkal yũuna fxi'zesa kaçxçxa u'pni mar uygu txã' naata': maa kiwete çxhabwa jxuka, nasa majũwe'sxwa fxiyfxiyçxah we'wesa txãata'.
Los diez cuernos y la bestia que has visto odiarán a la prostituta. Causarán su ruina y la dejarán desnuda; devorarán su cuerpo y la destruirán con fuego,|Sa' eçx seena' kazxsa dxikthesu diez kaaçxu uygu txã' jxkaahsa yuuwa'jsata', sa' u'y kazx pkal yũuna fxi'zesa's ahçeçxa sũpxçxáa wãatajatxna. Txã'wẽ yũuçxa, kakwete çxiçx yu'sa' ũ'çxa ipxte kabutxna.
porque Dios les ha puesto en el corazón que lleven a cabo su divino propósito. Por eso, y de común acuerdo, ellos le entregarán a la bestia el poder de gobernar que tienen, hasta que se cumplan las palabras de Dios.|Txãa u'ya's txã'wẽ yũuçxa ivxiitukahn, Dxus ne' jxthãas. Txãa pa'ga txãa jxkaahsawe'sxa' eçx seena' kazxsa's kçxhãaçxha'j pu'çxçxa txã'wẽ yũutxna, Dxus we'weni' kxtey yuukahn.
